Year_Month,Card_type,Travel_Mode,Trip
Jan-2026,Senior/Pensioner,light rail,521517.0
Jan-2026,Senior/Pensioner,metro,419188.88
Jan-2026,Senior/Pensioner,train,2303419.47
Jan-2026,Sgl Trip Ferry Adult,ferry,47799.0
Jan-2026,Sgl Trip Ferry Child/Youth,ferry,25346.0
Jan-2026,Sgl Trip LR Adult,light rail,3322.0
Jan-2026,Sgl Trip LR Child/Youth,light rail,2790.0
Jan-2026,Sgl Trip Rail Adult,metro,10846.3
Jan-2026,Sgl Trip Rail Adult,train,73614.44
Jan-2026,Sgl Trip Rail Child/Youth,metro,17327.16
Jan-2026,Sgl Trip Rail Child/Youth,train,70117.68
Jan-2026,UNKNOWN,bus,10.0
Jan-2026,UNKNOWN,ferry,2.0
Jan-2026,UNKNOWN,light rail,2.0
Jan-2026,UNKNOWN,metro,4.64
Jan-2026,UNKNOWN,train,33.0
Jul-2024,Adult,bus,6950155.0
Jul-2024,Adult,ferry,358779.0
Jul-2024,Adult,light rail,1105263.0
Jul-2024,Adult,metro,901463.26
Jul-2024,Adult,train,11423594.3
Jul-2024,Adult,unallocated,11.0
Jul-2024,CTP,bus,6975633.0
Jul-2024,CTP,ferry,625839.0
Jul-2024,CTP,light rail,1286505.0
Jul-2024,CTP,metro,662892.42
Jul-2024,CTP,train,9888563.36
Jul-2024,CTP,unallocated,33.0
Jul-2024,Child/Youth,bus,818016.0
Jul-2024,Child/Youth,ferry,111866.0
Jul-2024,Child/Youth,light rail,141597.0
Jul-2024,Child/Youth,metro,142085.66
Jul-2024,Child/Youth,train,909028.61
Jul-2024,Child/Youth,unallocated,4.0
Jul-2024,Concession,bus,823070.0
Jul-2024,Concession,ferry,18993.0
Jul-2024,Concession,light rail,276011.0
Jul-2024,Concession,metro,152739.99
Jul-2024,Concession,train,1203700.62
Jul-2024,Day Pass Child/Youth w/o SAF,bus,19.0
Jul-2024,Day Pass Child/Youth w/o SAF,ferry,78.0
Jul-2024,Day Pass Child/Youth w/o SAF,light rail,7.0
Jul-2024,Day Pass Child/Youth w/o SAF,metro,0.41
Jul-2024,Day Pass Child/Youth w/o SAF,train,185.59
Jul-2024,Day Pass without SAF,bus,1245.0
Jul-2024,Day Pass without SAF,ferry,25.0
Jul-2024,Day Pass without SAF,light rail,55.0
Jul-2024,Day Pass without SAF,metro,24.41
Jul-2024,Day Pass without SAF,train,1006.59
Jul-2024,Employee,bus,74951.0
Jul-2024,Employee,ferry,4266.0
Jul-2024,Employee,light rail,9356.0
Jul-2024,Employee,metro,10148.96
Jul-2024,Employee,train,211990.5
Jul-2024,Employee,unallocated,1.0
Jul-2024,Free Travel,bus,29240.0
Jul-2024,Free Travel,ferry,1668.0
Jul-2024,Free Travel,light rail,3086.0
Jul-2024,Free Travel,metro,1892.98
Jul-2024,Free Travel,train,25573.17
Jul-2024,On Demand,bus,63116.0
Jul-2024,School Student,bus,703933.0
Jul-2024,School Student,ferry,4518.0
Jul-2024,School Student,light rail,18127.0
Jul-2024,School Student,metro,93029.96
Jul-2024,School Student,train,522414.44
Jul-2024,Senior/Pensioner,bus,3292915.0
Jul-2024,Senior/Pensioner,ferry,168242.0
Jul-2024,Senior/Pensioner,light rail,363919.0
Jul-2024,Senior/Pensioner,metro,161931.91
Jul-2024,Senior/Pensioner,train,2523302.76
Jul-2024,Sgl Trip Ferry Adult,ferry,23314.0
Jul-2024,Sgl Trip Ferry Child/Youth,ferry,17154.0
Jul-2024,Sgl Trip LR Adult,light rail,3710.0
Jul-2024,Sgl Trip LR Child/Youth,light rail,2651.0
Jul-2024,Sgl Trip Rail Adult,metro,4326.3
Jul-2024,Sgl Trip Rail Adult,train,79786.72
Jul-2024,Sgl Trip Rail Child/Youth,metro,7560.88
Jul-2024,Sgl Trip Rail Child/Youth,train,61982.13
Jul-2024,UNKNOWN,bus,161.0
Jul-2024,UNKNOWN,ferry,1.0
Jul-2024,UNKNOWN,light rail,1.0
Jul-2024,UNKNOWN,metro,9.0
Jul-2024,UNKNOWN,train,151.0
Jul-2025,Adult,bus,6377442.0
Jul-2025,Adult,ferry,331948.0
Jul-2025,Adult,light rail,1301687.0
Jul-2025,Adult,metro,2320889.31
Jul-2025,Adult,train,9168967.82
Jul-2025,CTP,bus,7525753.0
Jul-2025,CTP,ferry,730075.0
Jul-2025,CTP,light rail,1695631.0
Jul-2025,CTP,metro,2467934.51
Jul-2025,CTP,train,8989932.67
Jul-2025,Child/Youth,bus,772408.0
Jul-2025,Child/Youth,ferry,111357.0
Jul-2025,Child/Youth,light rail,173901.0
Jul-2025,Child/Youth,metro,293834.5
Jul-2025,Child/Youth,train,817114.88
Jul-2025,Concession,bus,808703.0
Jul-2025,Concession,ferry,19760.0
Jul-2025,Concession,light rail,322314.0
Jul-2025,Concession,metro,350773.2
Jul-2025,Concession,train,1021877.62
Jul-2025,Day Pass Child/Youth w/o SAF,bus,33.0
Jul-2025,Day Pass Child/Youth w/o SAF,ferry,142.0
Jul-2025,Day Pass Child/Youth w/o SAF,light rail,45.0
Jul-2025,Day Pass Child/Youth w/o SAF,metro,2.0
Jul-2025,Day Pass Child/Youth w/o SAF,train,117.0
Jul-2025,Day Pass without SAF,bus,1288.0
Jul-2025,Day Pass without SAF,ferry,46.0
Jul-2025,Day Pass without SAF,light rail,156.0
Jul-2025,Day Pass without SAF,metro,50.18
Jul-2025,Day Pass without SAF,train,1288.84
Jul-2025,Employee,bus,80771.0
Jul-2025,Employee,ferry,4513.0
Jul-2025,Employee,light rail,13710.0
Jul-2025,Employee,metro,40803.11
Jul-2025,Employee,train,179627.87
Jul-2025,Free Travel,bus,28616.0
Jul-2025,Free Travel,ferry,1883.0
Jul-2025,Free Travel,light rail,3768.0
Jul-2025,Free Travel,metro,5530.92
Jul-2025,Free Travel,train,22459.57
Jul-2025,On Demand,bus,37862.0
Jul-2025,School Student,bus,641317.0
Jul-2025,School Student,ferry,4133.0
Jul-2025,School Student,light rail,24915.0
Jul-2025,School Student,metro,142529.7
Jul-2025,School Student,train,407273.67
Jul-2025,Senior/Pensioner,bus,3205876.0
Jul-2025,Senior/Pensioner,ferry,173889.0
Jul-2025,Senior/Pensioner,light rail,471947.0
Jul-2025,Senior/Pensioner,metro,471763.06
Jul-2025,Senior/Pensioner,train,2300623.36
Jul-2025,Sgl Trip Ferry Adult,ferry,23932.0
Jul-2025,Sgl Trip Ferry Child/Youth,ferry,17947.0
Jul-2025,Sgl Trip LR Adult,light rail,3800.0
Jul-2025,Sgl Trip LR Child/Youth,light rail,3242.0
Jul-2025,Sgl Trip Rail Adult,metro,11175.87
Jul-2025,Sgl Trip Rail Adult,train,65681.77
Jul-2025,Sgl Trip Rail Child/Youth,metro,17922.41
Jul-2025,Sgl Trip Rail Child/Youth,train,58395.9
Jul-2025,UNKNOWN,bus,16.0
Jul-2025,UNKNOWN,metro,0.0
Jul-2025,UNKNOWN,train,17.0
Jun-2024,Adult,bus,6338863.0
Jun-2024,Adult,ferry,330608.0
Jun-2024,Adult,light rail,1054435.0
Jun-2024,Adult,metro,771469.58
Jun-2024,Adult,train,10589586.39
Jun-2024,Adult,unallocated,9.0
Jun-2024,CTP,bus,6392070.0
Jun-2024,CTP,ferry,611037.0
Jun-2024,CTP,light rail,1226839.0
Jun-2024,CTP,metro,572990.01
Jun-2024,CTP,train,9453174.86
Jun-2024,CTP,unallocated,22.0
Jun-2024,Child/Youth,bus,556158.0
Jun-2024,Child/Youth,ferry,65865.0
Jun-2024,Child/Youth,light rail,84868.0
Jun-2024,Child/Youth,metro,83789.97
Jun-2024,Child/Youth,train,670788.28
Jun-2024,Child/Youth,unallocated,10.0
Jun-2024,Concession,bus,791569.0
Jun-2024,Concession,ferry,19923.0
Jun-2024,Concession,light rail,278343.0
Jun-2024,Concession,metro,132073.35
Jun-2024,Concession,train,1158953.28
Jun-2024,Concession,unallocated,3.0
Jun-2024,Day Pass Child/Youth w/o SAF,bus,9.0
Jun-2024,Day Pass Child/Youth w/o SAF,ferry,112.0
Jun-2024,Day Pass Child/Youth w/o SAF,light rail,2.0
Jun-2024,Day Pass Child/Youth w/o SAF,train,212.0
Jun-2024,Day Pass without SAF,bus,1092.0
Jun-2024,Day Pass without SAF,ferry,44.0
Jun-2024,Day Pass without SAF,light rail,40.0
Jun-2024,Day Pass without SAF,metro,18.0
Jun-2024,Day Pass without SAF,train,1008.0
Jun-2024,Employee,bus,67533.0
Jun-2024,Employee,ferry,4108.0
Jun-2024,Employee,light rail,9006.0
Jun-2024,Employee,metro,9163.62
Jun-2024,Employee,train,202060.75
Jun-2024,Employee,unallocated,1.0
Jun-2024,Free Travel,bus,26010.0
Jun-2024,Free Travel,ferry,1621.0
Jun-2024,Free Travel,light rail,2862.0
Jun-2024,Free Travel,metro,1663.86
Jun-2024,Free Travel,train,23665.14
Jun-2024,On Demand,bus,56418.0
Jun-2024,School Student,bus,1212845.0
Jun-2024,School Student,ferry,9178.0
Jun-2024,School Student,light rail,33627.0
Jun-2024,School Student,metro,161638.02
Jun-2024,School Student,train,908555.82
Jun-2024,Senior/Pensioner,bus,3031263.0
Jun-2024,Senior/Pensioner,ferry,161668.0
Jun-2024,Senior/Pensioner,light rail,358961.0
Jun-2024,Senior/Pensioner,metro,141236.04
Jun-2024,Senior/Pensioner,train,2366099.53
Jun-2024,Sgl Trip Ferry Adult,ferry,18814.0
Jun-2024,Sgl Trip Ferry Child/Youth,ferry,11232.0
Jun-2024,Sgl Trip LR Adult,light rail,3095.0
Jun-2024,Sgl Trip LR Child/Youth,light rail,1648.0
Jun-2024,Sgl Trip Rail Adult,metro,3357.75
Jun-2024,Sgl Trip Rail Adult,train,77350.16
Jun-2024,Sgl Trip Rail Adult,unallocated,1.0
Jun-2024,Sgl Trip Rail Child/Youth,metro,4426.81
Jun-2024,Sgl Trip Rail Child/Youth,train,47978.76
Jun-2024,UNKNOWN,bus,148.0
Jun-2024,UNKNOWN,light rail,3.0
Jun-2024,UNKNOWN,metro,12.0
Jun-2024,UNKNOWN,train,194.0
Jun-2025,Adult,bus,6077451.0
Jun-2025,Adult,ferry,309133.0
Jun-2025,Adult,light rail,1209174.0
Jun-2025,Adult,metro,2276887.06
Jun-2025,Adult,train,9113955.71
Jun-2025,CTP,bus,7224030.0
Jun-2025,CTP,ferry,707681.0
Jun-2025,CTP,light rail,1577013.0
Jun-2025,CTP,metro,2485381.41
Jun-2025,CTP,train,9195358.88
Jun-2025,Child/Youth,bus,537658.0
Jun-2025,Child/Youth,ferry,63180.0
Jun-2025,Child/Youth,light rail,100181.0
Jun-2025,Child/Youth,metro,206625.36
Jun-2025,Child/Youth,train,576481.65
Jun-2025,Concession,bus,854342.0
Jun-2025,Concession,ferry,21456.0
Jun-2025,Concession,light rail,350837.0
Jun-2025,Concession,metro,388645.75
Jun-2025,Concession,train,1100582.45
Jun-2025,Day Pass Child/Youth w/o SAF,bus,48.0
Jun-2025,Day Pass Child/Youth w/o SAF,ferry,51.0
Jun-2025,Day Pass Child/Youth w/o SAF,light rail,36.0
Jun-2025,Day Pass Child/Youth w/o SAF,metro,1.21
Jun-2025,Day Pass Child/Youth w/o SAF,train,209.79
Jun-2025,Day Pass without SAF,bus,1395.0
Jun-2025,Day Pass without SAF,ferry,30.0
Jun-2025,Day Pass without SAF,light rail,76.0
Jun-2025,Day Pass without SAF,metro,39.09
Jun-2025,Day Pass without SAF,train,935.96
Jun-2025,Employee,bus,78305.0
Jun-2025,Employee,ferry,4627.0
Jun-2025,Employee,light rail,13836.0
Jun-2025,Employee,metro,41683.57
Jun-2025,Employee,train,188840.06
Jun-2025,Free Travel,bus,28368.0
Jun-2025,Free Travel,ferry,1849.0
Jun-2025,Free Travel,light rail,3878.0
Jun-2025,Free Travel,metro,5499.84
Jun-2025,Free Travel,train,22663.19
Jun-2025,On Demand,bus,49380.0
Jun-2025,School Student,bus,1222709.0
Jun-2025,School Student,ferry,9369.0
Jun-2025,School Student,light rail,47944.0
Jun-2025,School Student,metro,297685.61
Jun-2025,School Student,train,843256.25
Jun-2025,Senior/Pensioner,bus,3138547.0
Jun-2025,Senior/Pensioner,ferry,175913.0
Jun-2025,Senior/Pensioner,light rail,464471.0
Jun-2025,Senior/Pensioner,metro,469013.7
Jun-2025,Senior/Pensioner,train,2324445.81
Jun-2025,Sgl Trip Ferry Adult,ferry,17001.0
Jun-2025,Sgl Trip Ferry Child/Youth,ferry,10352.0
Jun-2025,Sgl Trip LR Adult,light rail,2812.0
Jun-2025,Sgl Trip LR Child/Youth,light rail,1771.0
Jun-2025,Sgl Trip Rail Adult,metro,10011.94
Jun-2025,Sgl Trip Rail Adult,train,63769.68
Jun-2025,Sgl Trip Rail Child/Youth,metro,13250.56
Jun-2025,Sgl Trip Rail Child/Youth,train,42238.44
Jun-2025,UNKNOWN,bus,23.0
Jun-2025,UNKNOWN,light rail,1.0
Jun-2025,UNKNOWN,metro,1.83
Jun-2025,UNKNOWN,train,29.0
Mar-2024,Adult,bus,7319585.0
Mar-2024,Adult,ferry,471340.0
Mar-2024,Adult,light rail,1346495.0
Mar-2024,Adult,metro,814419.91
Mar-2024,Adult,train,11803250.66
Mar-2024,Adult,unallocated,2.0
Mar-2024,CTP,bus,7413240.0
Mar-2024,CTP,ferry,893419.0
Mar-2024,CTP,light rail,1612262.0
Mar-2024,CTP,metro,607773.53
Mar-2024,CTP,train,10470828.47
Mar-2024,CTP,unallocated,2.0
Mar-2024,Child/Youth,bus,670547.0
Mar-2024,Child/Youth,ferry,69795.0
Mar-2024,Child/Youth,light rail,100197.0
Mar-2024,Child/Youth,metro,75289.3
Mar-2024,Child/Youth,train,703952.36
Mar-2024,Concession,bus,1127874.0
Mar-2024,Concession,ferry,26400.0
Mar-2024,Concession,light rail,355508.0
Mar-2024,Concession,metro,229799.54
Mar-2024,Concession,train,1773988.5
Mar-2024,Day Pass Child/Youth w/o SAF,bus,9.0
Mar-2024,Day Pass Child/Youth w/o SAF,ferry,4.0
Mar-2024,Day Pass Child/Youth w/o SAF,light rail,6.0
Mar-2024,Day Pass Child/Youth w/o SAF,train,124.0
Mar-2024,Day Pass without SAF,bus,1094.0
Mar-2024,Day Pass without SAF,ferry,42.0
Mar-2024,Day Pass without SAF,light rail,59.0
Mar-2024,Day Pass without SAF,metro,5.0
Mar-2024,Day Pass without SAF,train,977.0
Mar-2024,Employee,bus,61289.0
Mar-2024,Employee,ferry,4446.0
Mar-2024,Employee,light rail,9835.0
Mar-2024,Employee,metro,7997.0
Mar-2024,Employee,train,195726.02
Mar-2024,Free Travel,bus,29299.0
Mar-2024,Free Travel,ferry,1964.0
Mar-2024,Free Travel,light rail,3491.0
Mar-2024,Free Travel,metro,1435.75
Mar-2024,Free Travel,train,25231.47
Mar-2024,On Demand,bus,57258.0
Mar-2024,School Student,bus,1482352.0
Mar-2024,School Student,ferry,10782.0
Mar-2024,School Student,light rail,48123.0
Mar-2024,School Student,metro,166074.76
Mar-2024,School Student,train,1041737.02
Mar-2024,Senior/Pensioner,bus,3349867.0
Mar-2024,Senior/Pensioner,ferry,216193.0
Mar-2024,Senior/Pensioner,light rail,457098.0
Mar-2024,Senior/Pensioner,metro,134824.74
Mar-2024,Senior/Pensioner,train,2590408.43
Mar-2024,Sgl Trip Ferry Adult,ferry,29781.0
Mar-2024,Sgl Trip Ferry Child/Youth,ferry,11344.0
Mar-2024,Sgl Trip LR Adult,light rail,4274.0
Mar-2024,Sgl Trip LR Child/Youth,light rail,1636.0
Mar-2024,Sgl Trip Rail Adult,metro,3622.48
Mar-2024,Sgl Trip Rail Adult,train,96226.98
Mar-2024,Sgl Trip Rail Child/Youth,metro,3233.73
Mar-2024,Sgl Trip Rail Child/Youth,train,43404.28
Mar-2024,UNKNOWN,bus,148.0
Mar-2024,UNKNOWN,ferry,11.0
Mar-2024,UNKNOWN,light rail,7.0
Mar-2024,UNKNOWN,metro,18.99
Mar-2024,UNKNOWN,train,235.0
Mar-2025,Adult,bus,7084575.0
Mar-2025,Adult,ferry,365081.0
Mar-2025,Adult,light rail,1359253.0
Mar-2025,Adult,metro,2290011.23
Mar-2025,Adult,train,9942389.57
Mar-2025,CTP,bus,8544262.0
Mar-2025,CTP,ferry,894057.0
Mar-2025,CTP,light rail,1835420.0
Mar-2025,CTP,metro,2452600.38
Mar-2025,CTP,train,9866014.63
Mar-2025,Child/Youth,bus,640351.0
Mar-2025,Child/Youth,ferry,49844.0
Mar-2025,Child/Youth,light rail,99175.0
Mar-2025,Child/Youth,metro,194646.89
Mar-2025,Child/Youth,train,575830.5
Mar-2025,Concession,bus,1313881.0
Mar-2025,Concession,ferry,28321.0
Mar-2025,Concession,light rail,413992.0
Mar-2025,Concession,metro,552649.93
Mar-2025,Concession,train,1697587.26
Mar-2025,Day Pass Child/Youth w/o SAF,bus,54.0
Mar-2025,Day Pass Child/Youth w/o SAF,light rail,108.0
Mar-2025,Day Pass Child/Youth w/o SAF,train,232.0
Mar-2025,Day Pass without SAF,bus,1006.0
Mar-2025,Day Pass without SAF,ferry,36.0
Mar-2025,Day Pass without SAF,light rail,83.0
Mar-2025,Day Pass without SAF,metro,58.01
Mar-2025,Day Pass without SAF,train,960.1
Mar-2025,Employee,bus,81363.0
Mar-2025,Employee,ferry,4680.0
Mar-2025,Employee,light rail,13662.0
Mar-2025,Employee,metro,38131.42
Mar-2025,Employee,train,193273.63
Mar-2025,Free Travel,bus,31425.0
Mar-2025,Free Travel,ferry,1914.0
Mar-2025,Free Travel,light rail,3831.0
Mar-2025,Free Travel,metro,5293.87
Mar-2025,Free Travel,train,24240.22
Mar-2025,On Demand,bus,53082.0
Mar-2025,School Student,bus,1534859.0
Mar-2025,School Student,ferry,11285.0
Mar-2025,School Student,light rail,56176.0
Mar-2025,School Student,metro,305624.78
Mar-2025,School Student,train,982452.95
Mar-2025,Senior/Pensioner,bus,3436577.0
Mar-2025,Senior/Pensioner,ferry,191235.0
Mar-2025,Senior/Pensioner,light rail,496231.0
Mar-2025,Senior/Pensioner,metro,429627.03
Mar-2025,Senior/Pensioner,train,2391300.05
Mar-2025,Sgl Trip Ferry Adult,ferry,23756.0
Mar-2025,Sgl Trip Ferry Child/Youth,ferry,7662.0
Mar-2025,Sgl Trip LR Adult,light rail,3415.0
Mar-2025,Sgl Trip LR Child/Youth,light rail,1389.0
Mar-2025,Sgl Trip Rail Adult,metro,10873.88
Mar-2025,Sgl Trip Rail Adult,train,72001.49
Mar-2025,Sgl Trip Rail Child/Youth,metro,11209.89
Mar-2025,Sgl Trip Rail Child/Youth,train,38052.86
Mar-2025,UNKNOWN,bus,101.0
Mar-2025,UNKNOWN,light rail,3.0
Mar-2025,UNKNOWN,metro,6.0
Mar-2025,UNKNOWN,train,140.08
Mar-2026,Adult,bus,6746612.0
Mar-2026,Adult,ferry,325153.0
Mar-2026,Adult,light rail,1324846.0
Mar-2026,Adult,metro,2250972.08
Mar-2026,Adult,train,9826781.11
Mar-2026,CTP,bus,9815886.0
Mar-2026,CTP,ferry,961935.0
Mar-2026,CTP,light rail,2050202.0
Mar-2026,CTP,metro,2766936.33
Mar-2026,CTP,train,11323743.51
Mar-2026,Child/Youth,bus,598311.0
Mar-2026,Child/Youth,ferry,52074.0
Mar-2026,Child/Youth,light rail,108084.0
Mar-2026,Child/Youth,metro,164789.28
Mar-2026,Child/Youth,train,591069.88
Mar-2026,Concession,bus,1287367.0
Mar-2026,Concession,ferry,25522.0
Mar-2026,Concession,light rail,427937.0
Mar-2026,Concession,metro,582211.95
Mar-2026,Concession,train,1735564.3
Mar-2026,Day Pass Child/Youth w/o SAF,bus,23.0
Mar-2026,Day Pass Child/Youth w/o SAF,ferry,90.0
Mar-2026,Day Pass Child/Youth w/o SAF,light rail,81.0
Mar-2026,Day Pass Child/Youth w/o SAF,metro,1.25
Mar-2026,Day Pass Child/Youth w/o SAF,train,285.75
Mar-2026,Day Pass without SAF,bus,966.0
Mar-2026,Day Pass without SAF,ferry,20.0
Mar-2026,Day Pass without SAF,light rail,89.0
Mar-2026,Day Pass without SAF,metro,47.39
Mar-2026,Day Pass without SAF,train,975.62
Mar-2026,Employee,bus,99392.0
Mar-2026,Employee,ferry,5284.0
Mar-2026,Employee,light rail,16791.0
Mar-2026,Employee,metro,51861.74
Mar-2026,Employee,train,266091.21
Mar-2026,Free Travel,bus,31598.0
Mar-2026,Free Travel,ferry,2160.0
Mar-2026,Free Travel,light rail,4300.0
Mar-2026,Free Travel,metro,5951.63
Mar-2026,Free Travel,train,28421.22
Mar-2026,On Demand,bus,7411.0
Mar-2026,School Student,bus,1413767.0
Mar-2026,School Student,ferry,11274.0
Mar-2026,School Student,light rail,59244.0
Mar-2026,School Student,metro,376941.14
Mar-2026,School Student,train,1052124.79
Mar-2026,Senior/Pensioner,bus,3677052.0
Mar-2026,Senior/Pensioner,ferry,216059.0
Mar-2026,Senior/Pensioner,light rail,589825.0
Mar-2026,Senior/Pensioner,metro,478219.86
Mar-2026,Senior/Pensioner,train,2774981.96
Mar-2026,Sgl Trip Ferry Adult,ferry,31672.0
Mar-2026,Sgl Trip Ferry Child/Youth,ferry,8856.0
Mar-2026,Sgl Trip LR Adult,light rail,2565.0
Mar-2026,Sgl Trip LR Child/Youth,light rail,1080.0
Mar-2026,Sgl Trip Rail Adult,metro,9476.27
Mar-2026,Sgl Trip Rail Adult,train,71683.01
Mar-2026,Sgl Trip Rail Child/Youth,metro,10143.6
Mar-2026,Sgl Trip Rail Child/Youth,train,40621.75
Mar-2026,UNKNOWN,bus,19.0
Mar-2026,UNKNOWN,metro,0.0
Mar-2026,UNKNOWN,train,66.0
May-2024,Adult,bus,7223700.0
May-2024,Adult,ferry,336895.0
May-2024,Adult,light rail,1261601.0
May-2024,Adult,metro,903121.96
May-2024,Adult,train,11863005.38
May-2024,Adult,unallocated,8.0
May-2024,CTP,bus,7317814.0
May-2024,CTP,ferry,628909.0
May-2024,CTP,light rail,1476851.0
May-2024,CTP,metro,683397.57
May-2024,CTP,train,10443161.97
May-2024,CTP,unallocated,15.0
May-2024,Child/Youth,bus,575196.0
May-2024,Child/Youth,ferry,41729.0
May-2024,Child/Youth,light rail,68746.0
May-2024,Child/Youth,metro,71907.87
May-2024,Child/Youth,train,572794.22
May-2024,Child/Youth,unallocated,4.0
May-2024,Concession,bus,1014088.0
May-2024,Concession,ferry,20889.0
May-2024,Concession,light rail,242480.0
May-2024,Concession,metro,210095.47
May-2024,Concession,train,1503788.81
May-2024,Day Pass Child/Youth w/o SAF,bus,37.0
May-2024,Day Pass Child/Youth w/o SAF,ferry,102.0
May-2024,Day Pass Child/Youth w/o SAF,light rail,2.0
May-2024,Day Pass Child/Youth w/o SAF,metro,30.0
May-2024,Day Pass Child/Youth w/o SAF,train,109.0
May-2024,Day Pass without SAF,bus,992.0
May-2024,Day Pass without SAF,ferry,33.0
May-2024,Day Pass without SAF,light rail,52.0
May-2024,Day Pass without SAF,metro,7.4
May-2024,Day Pass without SAF,train,1032.6
May-2024,Employee,bus,74752.0
May-2024,Employee,ferry,4250.0
May-2024,Employee,light rail,10780.0
May-2024,Employee,metro,10120.32
May-2024,Employee,train,221653.45
May-2024,Employee,unallocated,3.0
May-2024,Free Travel,bus,28449.0
May-2024,Free Travel,ferry,1614.0
May-2024,Free Travel,light rail,3119.0
May-2024,Free Travel,metro,1757.4
May-2024,Free Travel,train,26528.4
May-2024,On Demand,bus,61319.0
May-2024,School Student,bus,1544547.0
May-2024,School Student,ferry,11119.0
May-2024,School Student,light rail,50533.0
May-2024,School Student,metro,197562.48
May-2024,School Student,train,1135937.63
May-2024,Senior/Pensioner,bus,3366431.0
May-2024,Senior/Pensioner,ferry,173890.0
May-2024,Senior/Pensioner,light rail,414428.0
May-2024,Senior/Pensioner,metro,149710.91
May-2024,Senior/Pensioner,train,2571618.63
May-2024,Sgl Trip Ferry Adult,ferry,15287.0
May-2024,Sgl Trip Ferry Child/Youth,ferry,5858.0
May-2024,Sgl Trip LR Adult,light rail,2840.0
May-2024,Sgl Trip LR Child/Youth,light rail,956.0
May-2024,Sgl Trip Rail Adult,metro,3640.03
May-2024,Sgl Trip Rail Adult,train,78536.0
May-2024,Sgl Trip Rail Adult,unallocated,3.0
May-2024,Sgl Trip Rail Child/Youth,metro,3879.78
May-2024,Sgl Trip Rail Child/Youth,train,37369.24
May-2024,Sgl Trip Rail Child/Youth,unallocated,8.0
May-2024,UNKNOWN,bus,262.0
May-2024,UNKNOWN,ferry,2.0
May-2024,UNKNOWN,light rail,1.0
May-2024,UNKNOWN,metro,18.0
May-2024,UNKNOWN,train,284.0
May-2025,Adult,bus,6631547.0
May-2025,Adult,ferry,317131.0
May-2025,Adult,light rail,1280870.0
May-2025,Adult,metro,2328312.14
May-2025,Adult,train,9299381.55
May-2025,Adult,unallocated,335.0
May-2025,CTP,bus,7906266.0
May-2025,CTP,ferry,730569.0
May-2025,CTP,light rail,1676854.0
May-2025,CTP,metro,2526395.23
May-2025,CTP,train,9362066.54
May-2025,CTP,unallocated,56.0
May-2025,Child/Youth,bus,561257.0
May-2025,Child/Youth,ferry,47478.0
May-2025,Child/Youth,light rail,89889.0
May-2025,Child/Youth,metro,182350.6
May-2025,Child/Youth,train,529030.2
May-2025,Child/Youth,unallocated,36.0
May-2025,Concession,bus,1097768.0
May-2025,Concession,ferry,23816.0
May-2025,Concession,light rail,237293.0
May-2025,Concession,metro,464539.91
May-2025,Concession,train,1330919.83
May-2025,Concession,unallocated,22.0
May-2025,Day Pass Child/Youth w/o SAF,bus,14.0
May-2025,Day Pass Child/Youth w/o SAF,ferry,121.0
May-2025,Day Pass Child/Youth w/o SAF,light rail,85.0
May-2025,Day Pass Child/Youth w/o SAF,metro,1.0
May-2025,Day Pass Child/Youth w/o SAF,train,92.0
May-2025,Day Pass without SAF,bus,1129.0
May-2025,Day Pass without SAF,ferry,28.0
May-2025,Day Pass without SAF,light rail,99.0
May-2025,Day Pass without SAF,metro,58.69
May-2025,Day Pass without SAF,train,849.38
May-2025,Employee,bus,80995.0
May-2025,Employee,ferry,4581.0
May-2025,Employee,light rail,14173.0
May-2025,Employee,metro,39705.25
May-2025,Employee,train,184745.31
May-2025,Employee,unallocated,8.0
May-2025,Free Travel,bus,29582.0
May-2025,Free Travel,ferry,1716.0
May-2025,Free Travel,light rail,3757.0
May-2025,Free Travel,metro,5412.5
May-2025,Free Travel,train,22216.0
May-2025,Free Travel,unallocated,2.0
May-2025,On Demand,bus,55921.0
May-2025,School Student,bus,1424220.0
May-2025,School Student,ferry,11030.0
May-2025,School Student,light rail,57707.0
May-2025,School Student,metro,316913.69
